"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","5","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.СчетФактураПолученныйНалоговыйАгент [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.СчетФактураПолученныйНалоговыйАгент [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Mon Aug 08 11:45:35 MSK 2022","Mon Aug 08 11:45:37 MSK 2022","2103","","Тесты ""Открытие форм конфигурации"" - <Администратор>","","Тесты ""Открытие форм конфигурации"" - <Администратор>","Справочник.Справочник2 : открытие формы записанного объекта - <Администратор>","Справочник.Справочник2 : открытие формы записанного объекта - <Администратор>",""
"passed","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","3","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.АктОРасхожденияхПослеПеремещения [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.АктОРасхожденияхПослеПеремещения [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ОрдерНаОтражениеПорчиТоваров [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ОрдерНаОтражениеПорчиТоваров [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:03 MSK 2022","Wed Aug 24 14:17:03 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ОтчетБанкаПоОперациямЭквайринга [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ОтчетБанкаПоОперациямЭквайринга [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:03 MSK 2022","Wed Aug 24 14:17:03 MSK 2022","7","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ПрекращениеСтандартныхВычетовНДФЛ [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ПрекращениеСтандартныхВычетовНДФЛ [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"broken","Wed Aug 24 14:17:03 MSK 2022","Wed Aug 24 14:17:03 MSK 2022","6","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ЗапросВФССОПроверкеРаботодателя [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ЗапросВФССОПроверкеРаботодателя [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"broken","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","6","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.toledo_СмешаннаяОплатаПокупателем [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.toledo_СмешаннаяОплатаПокупателем [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:00 MSK 2022","Wed Aug 24 14:17:00 MSK 2022","3","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ДопЛистКнигиПокупокДляПередачиВЭлектронномВиде [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ДопЛистКнигиПокупокДляПередачиВЭлектронномВиде [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:04 MSK 2022","Wed Aug 24 14:17:04 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ОтменаРегистрацииТранспортныхСредств [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ОтменаРегистрацииТранспортныхСредств [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.АвансовыйПлатежИностранцаПоНДФЛ [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.АвансовыйПлатежИностранцаПоНДФЛ [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ГрафикОтпусков [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ГрафикОтпусков [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ИзменениеПараметровНМА2_4 [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ИзменениеПараметровНМА2_4 [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:04 MSK 2022","Wed Aug 24 14:17:04 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ИзменениеМестРаботы [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ИзменениеМестРаботы [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ОтменаРегистрацииЗемельныхУчастков [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ОтменаРегистрацииЗемельныхУчастков [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","3","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.CRM_Интерес [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.CRM_Интерес [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:04 MSK 2022","Wed Aug 24 14:17:04 MSK 2022","3","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.toledo_ЗаявкаНаДоставку [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.toledo_ЗаявкаНаДоставку [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"broken","Wed Aug 24 14:17:00 MSK 2022","Wed Aug 24 14:17:00 MSK 2022","7","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.РегистраторРасчетов [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.РегистраторРасчетов [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"broken","Wed Aug 24 14:17:00 MSK 2022","Wed Aug 24 14:17:00 MSK 2022","7","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.УдалитьЗаявлениеАбонентаСпецоператораСвязи [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.УдалитьЗаявлениеАбонентаСпецоператораСвязи [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","3","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ИзменениеАссортимента [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ИзменениеАссортимента [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"broken","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","7","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.КассовыйЧекКоррекции [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.КассовыйЧекКоррекции [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","3","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ВыемкаДенежныхСредствИзКассыККМ [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ВыемкаДенежныхСредствИзКассыККМ [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:04 MSK 2022","Wed Aug 24 14:17:04 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ПрогулНеявка [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ПрогулНеявка [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","6","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ОтпускаСотрудников [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ОтпускаСотрудников [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"broken","Wed Aug 24 14:17:04 MSK 2022","Wed Aug 24 14:17:04 MSK 2022","6","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ОбъединениеЗаписейСкладскогоЖурналаВЕТИС [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ОбъединениеЗаписейСкладскогоЖурналаВЕТИС [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:03 MSK 2022","Wed Aug 24 14:17:03 MSK 2022","5","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.toledo_ЗаказОбеда [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.toledo_ЗаказОбеда [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","3","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.toledo_РасчетПоПлатномуХранениюТоваров [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.toledo_РасчетПоПлатномуХранениюТоваров [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:04 MSK 2022","Wed Aug 24 14:17:04 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.БлокировкаВычетаНДС [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.БлокировкаВычетаНДС [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"broken","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","25","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.НормативРаспределенияПлановПродажПоКатегориям [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.НормативРаспределенияПлановПродажПоКатегориям [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:04 MSK 2022","Wed Aug 24 14:17:04 MSK 2022","3","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ВозвратТоваровМеждуОрганизациями [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ВозвратТоваровМеждуОрганизациями [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Mon Aug 08 11:45:55 MSK 2022","Mon Aug 08 11:45:55 MSK 2022","15","","Тесты ""Открытие форм конфигурации"" - <Администратор>","","Тесты ""Открытие форм конфигурации"" - <Администратор>","ТестДолжен_ПроверитьБагПлатформыПриОткрытииУправляемойФормыПриОткрытииКоторойЕстьИсключение - <Администратор>","ТестДолжен_ПроверитьБагПлатформыПриОткрытииУправляемойФормыПриОткрытииКоторойЕстьИсключение - <Администратор>",""
"passed","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","5","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.НачислениеОценочныхОбязательствПоОтпускам [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.НачислениеОценочныхОбязательствПоОтпускам [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:03 MSK 2022","Wed Aug 24 14:17:03 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.НазначениеПлановогоНачисления [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.НазначениеПлановогоНачисления [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:03 MSK 2022","Wed Aug 24 14:17:03 MSK 2022","6","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ВосстановлениеВДолжности [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ВосстановлениеВДолжности [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","6","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ЗаказНаСборку [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ЗаказНаСборку [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:04 MSK 2022","Wed Aug 24 14:17:04 MSK 2022","3","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ВыпускПродукции [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ВыпускПродукции [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:03 MSK 2022","Wed Aug 24 14:17:03 MSK 2022","6","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.toledo_КорректировкаВнутреннегоЗаказа [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.toledo_КорректировкаВнутреннегоЗаказа [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","3","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.LAD_ДоверенностьОтПокупателя [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.LAD_ДоверенностьОтПокупателя [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"failed","Mon Aug 08 11:45:27 MSK 2022","Mon Aug 08 11:45:27 MSK 2022","0","","Тесты проверка макетов СКД - <Администратор>","","Тесты проверка макетов СКД - <Администратор>","Валидация корректности запроса СКД в Отчет1: ОсновнаяСхемаКомпоновкиДанных - <Администратор>","Валидация корректности запроса СКД в Отчет1: ОсновнаяСхемаКомпоновкиДанных - <Администратор>",""
"passed","Wed Aug 24 14:17:03 MSK 2022","Wed Aug 24 14:17:03 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.МодернизацияОС [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.МодернизацияОС [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:03 MSK 2022","Wed Aug 24 14:17:03 MSK 2022","7","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ЗаявкаНаВыпускКиЗГИСМ [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ЗаявкаНаВыпускКиЗГИСМ [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Mon Aug 08 11:45:31 MSK 2022","Mon Aug 08 11:45:33 MSK 2022","1953","","Тесты ""Открытие форм конфигурации"" - <Администратор>","","Тесты ""Открытие форм конфигурации"" - <Администратор>","Справочник.Справочник1 : открытие формы списка - <Администратор>","Справочник.Справочник1 : открытие формы списка - <Администратор>",""
"passed","Wed Aug 24 14:17:03 MSK 2022","Wed Aug 24 14:17:03 MSK 2022","13","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.Увольнение [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.Увольнение [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","7","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.РаспоряжениеНаПеремещениеДенежныхСредств [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.РаспоряжениеНаПеремещениеДенежныхСредств [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","6","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ПередачаОСАрендатору [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ПередачаОСАрендатору [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"broken","Wed Aug 24 14:17:00 MSK 2022","Wed Aug 24 14:17:00 MSK 2022","6","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.toledo_УслугиАвтомойки [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.toledo_УслугиАвтомойки [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"broken","Wed Aug 24 14:17:03 MSK 2022","Wed Aug 24 14:17:04 MSK 2022","6","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.LAD_КорректировкаРезервовТоваров [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.LAD_КорректировкаРезервовТоваров [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:03 MSK 2022","Wed Aug 24 14:17:03 MSK 2022","6","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ПоручениеЭкспедитору [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ПоручениеЭкспедитору [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.РасходныйКассовыйОрдер [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.РасходныйКассовыйОрдер [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","5","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.АктСписанияЕГАИС [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.АктСписанияЕГАИС [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:03 MSK 2022","Wed Aug 24 14:17:03 MSK 2022","5","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ОприходованиеИзлишковТоваров [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ОприходованиеИзлишковТоваров [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:04 MSK 2022","Wed Aug 24 14:17:04 MSK 2022","6","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.СписаниеОС2_4 [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.СписаниеОС2_4 [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ИндексацияШтатногоРасписания [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ИндексацияШтатногоРасписания [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","5","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ВзаимозачетЗадолженности [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ВзаимозачетЗадолженности [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","5","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.toledo_ЗакрытиеЗапросовСписком [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.toledo_ЗакрытиеЗапросовСписком [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"broken","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","7","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ОписьОДВ_1 [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ОписьОДВ_1 [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:00 MSK 2022","Wed Aug 24 14:17:00 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.СчетФактураВыданный [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.СчетФактураВыданный [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","3","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.Отпуск [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.Отпуск [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.КонтролируемаяСделка [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.КонтролируемаяСделка [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.УстановкаЦенНоменклатуры [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.УстановкаЦенНоменклатуры [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:03 MSK 2022","Wed Aug 24 14:17:03 MSK 2022","6","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ХодатайствоОБронированииГражданПребывающихВЗапасе [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ХодатайствоОБронированииГражданПребывающихВЗапасе [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"broken","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","28","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.LAD_ЗаявкаНаДоверенность [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.LAD_ЗаявкаНаДоверенность [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"broken","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","48","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.LAD_НачислениеБонусаПоБонуснойПрограммеДляПокупателей [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.LAD_НачислениеБонусаПоБонуснойПрограммеДляПокупателей [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
